epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
50,88.1657,0.77624,0.6347,1.03759,0.97479,0.98077,0.97455,0.72779,0.89925,0.5861,1.12913,0.0010298,0.0010298,0.0010298
51,89.8764,0.74145,0.63088,1.01133,0.95471,0.94231,0.96155,0.6942,0.89918,0.60747,1.1518,0.00101,0.00101,0.00101
52,91.5864,0.70177,0.59061,0.98799,0.909,0.96051,0.96261,0.67869,0.8829,0.61439,1.17509,0.0009902,0.0009902,0.0009902
53,93.2897,0.7315,0.62184,1.00869,0.95756,0.90385,0.95426,0.67658,0.89776,0.61546,1.19843,0.0009704,0.0009704,0.0009704
54,94.9991,0.74033,0.62056,1.01145,0.93629,0.92308,0.94811,0.67191,0.91628,0.67988,1.20755,0.0009506,0.0009506,0.0009506
55,96.7064,0.74067,0.60649,1.01755,0.91964,0.88032,0.94034,0.70079,0.86981,0.65124,1.1351,0.0009308,0.0009308,0.0009308
56,98.4168,0.73872,0.629,1.00814,0.93965,0.96154,0.96578,0.75486,0.78851,0.57678,1.078,0.000911,0.000911,0.000911
57,100.118,0.73404,0.61873,1.02431,0.96185,0.98077,0.96236,0.74545,0.79903,0.54548,1.08607,0.0008912,0.0008912,0.0008912
58,101.833,0.73484,0.62303,1.00405,0.89258,0.9588,0.95007,0.71468,0.83236,0.59345,1.10656,0.0008714,0.0008714,0.0008714
59,103.542,0.73319,0.61735,1.02835,0.89242,0.9572,0.95436,0.71844,0.8376,0.60218,1.12761,0.0008516,0.0008516,0.0008516
60,105.249,0.68979,0.56317,1.00522,0.90227,0.92308,0.94713,0.69396,0.87336,0.64656,1.16381,0.0008318,0.0008318,0.0008318
61,106.956,0.76291,0.60239,1.03529,0.89004,0.92308,0.94666,0.70255,0.81774,0.62474,1.12069,0.000812,0.000812,0.000812
62,108.665,0.69533,0.54404,0.98733,0.9394,0.89439,0.95247,0.70554,0.90404,0.60722,1.16646,0.0007922,0.0007922,0.0007922
63,110.368,0.68128,0.53925,0.99138,0.92049,0.8906,0.94616,0.71696,0.78818,0.59806,1.11089,0.0007724,0.0007724,0.0007724
64,112.084,0.70491,0.57864,1.02464,0.87456,0.93862,0.94636,0.69337,0.85574,0.62732,1.16159,0.0007526,0.0007526,0.0007526
