epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,1487.56,0.64449,0.55691,1.04438,0.72792,0.58558,0.63217,0.37777,1.56991,1.30932,1.73478,0.00108113,0.00108113,0.00108113
73,1508.18,0.63028,0.54524,1.03355,0.7153,0.57257,0.61819,0.36484,1.59514,1.38243,1.75756,0.00107288,0.00107288,0.00107288
74,1528.86,0.6231,0.53179,1.03861,0.73997,0.56853,0.62888,0.36927,1.60866,1.36314,1.77269,0.00106463,0.00106463,0.00106463
75,1549.37,0.62826,0.54436,1.03818,0.73641,0.5745,0.63492,0.37321,1.57958,1.29655,1.72766,0.00105638,0.00105638,0.00105638
76,1569.87,0.62122,0.53586,1.03669,0.7359,0.58209,0.63605,0.37696,1.55155,1.31835,1.73685,0.00104813,0.00104813,0.00104813
77,1590.42,0.63431,0.55358,1.04516,0.72806,0.59179,0.63732,0.37009,1.57978,1.31264,1.7385,0.00103987,0.00103987,0.00103987
78,1611.06,0.59692,0.52178,1.01648,0.7295,0.56787,0.62275,0.36903,1.59122,1.323,1.74208,0.00103162,0.00103162,0.00103162
79,1631.92,0.62529,0.53721,1.03591,0.71077,0.57668,0.62844,0.37292,1.58352,1.3311,1.75588,0.00102337,0.00102337,0.00102337
80,1652.54,0.61046,0.53654,1.03017,0.71773,0.58297,0.62967,0.37402,1.56792,1.30603,1.74289,0.00101512,0.00101512,0.00101512
81,1673.11,0.59598,0.51908,1.02979,0.73581,0.58541,0.63349,0.37738,1.57496,1.28615,1.71526,0.00100687,0.00100687,0.00100687
82,1693.55,0.60654,0.52966,1.03695,0.70997,0.59374,0.63063,0.38071,1.54442,1.30026,1.7003,0.000998616,0.000998616,0.000998616
83,1714.06,0.58911,0.50155,1.01581,0.71821,0.58097,0.62611,0.37293,1.58882,1.32823,1.75512,0.000990365,0.000990365,0.000990365
84,1734.96,0.61408,0.51964,1.02642,0.72906,0.59078,0.63986,0.38132,1.58184,1.32043,1.74403,0.000982113,0.000982113,0.000982113
85,1756.19,0.5832,0.49706,1.01254,0.71703,0.58842,0.6346,0.38181,1.56713,1.28667,1.73778,0.000973861,0.000973861,0.000973861
86,1777.37,0.58904,0.51245,1.02458,0.7013,0.58803,0.63094,0.37571,1.58204,1.32585,1.73202,0.00096561,0.00096561,0.00096561
87,1798.64,0.59577,0.50626,1.02076,0.7531,0.57583,0.64366,0.38291,1.55575,1.28006,1.70678,0.000957358,0.000957358,0.000957358
88,1819.83,0.60034,0.50545,1.02658,0.73666,0.57094,0.63385,0.38102,1.56278,1.26979,1.70297,0.000949106,0.000949106,0.000949106
89,1840.9,0.5841,0.50469,1.01558,0.71159,0.59521,0.62725,0.3798,1.54603,1.29477,1.68532,0.000940855,0.000940855,0.000940855
90,1861.78,0.58083,0.50259,1.01432,0.71768,0.59361,0.63517,0.38037,1.56517,1.28481,1.73795,0.000932603,0.000932603,0.000932603
91,1882.57,0.59476,0.50171,1.02169,0.72858,0.58861,0.63308,0.37749,1.56641,1.30071,1.71977,0.000924352,0.000924352,0.000924352
92,1903.09,0.5979,0.50264,1.02723,0.71351,0.58917,0.62943,0.37707,1.56487,1.30053,1.72083,0.0009161,0.0009161,0.0009161
93,1923.55,0.5755,0.49393,1.00784,0.72327,0.59403,0.64529,0.38744,1.5508,1.27349,1.70988,0.000907848,0.000907848,0.000907848
94,1943.93,0.56664,0.48131,1.00907,0.70386,0.59629,0.64008,0.38741,1.57665,1.27835,1.75147,0.000899597,0.000899597,0.000899597
95,1964.35,0.5587,0.48089,1.00724,0.73776,0.58809,0.645,0.38811,1.55789,1.30456,1.72124,0.000891345,0.000891345,0.000891345
96,1984.77,0.55383,0.48202,1.00852,0.74312,0.58841,0.63874,0.38695,1.55382,1.31942,1.73745,0.000883093,0.000883093,0.000883093
97,2005.32,0.56825,0.48704,1.00631,0.73211,0.60278,0.64196,0.39032,1.55143,1.26068,1.71709,0.000874842,0.000874842,0.000874842
98,2025.8,0.55377,0.48134,1.00358,0.73442,0.5968,0.65146,0.39208,1.54658,1.2481,1.70713,0.00086659,0.00086659,0.00086659
99,2046.36,0.56203,0.48216,1.00502,0.73407,0.57221,0.6347,0.38136,1.54526,1.28651,1.71816,0.000858338,0.000858338,0.000858338
100,2066.81,0.54207,0.46918,0.99695,0.75422,0.57417,0.64673,0.3877,1.5757,1.25761,1.74379,0.000850087,0.000850087,0.000850087
