epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,301.587,1.61432,1.66751,1.51216,0.44348,0.31088,0.3007,0.14434,1.8371,1.76225,1.65193,0.00139882,0.00139882,0.00139882
15,322.778,1.63073,1.66473,1.51403,0.50916,0.28922,0.30584,0.15387,1.78897,1.7249,1.60766,0.00137819,0.00137819,0.00137819
16,343.987,1.59467,1.63007,1.51451,0.44737,0.29499,0.28646,0.14815,1.77176,1.84172,1.6101,0.00135756,0.00135756,0.00135756
17,365.14,1.58551,1.61691,1.50474,0.51573,0.28966,0.3093,0.15894,1.83037,1.78238,1.66481,0.00133693,0.00133693,0.00133693
18,386.507,1.5781,1.58291,1.49564,0.46611,0.31435,0.30832,0.15948,1.75536,1.73288,1.60231,0.0013163,0.0013163,0.0013163
19,407.693,1.54954,1.57584,1.48864,0.45788,0.3067,0.29836,0.15813,1.74645,1.74219,1.60243,0.00129568,0.00129568,0.00129568
20,428.892,1.56885,1.5872,1.48784,0.43758,0.32755,0.31517,0.16149,1.74965,1.69754,1.59159,0.00127505,0.00127505,0.00127505
21,450.136,1.55044,1.54635,1.47017,0.53794,0.32644,0.34475,0.17923,1.74761,1.66749,1.58917,0.00125442,0.00125442,0.00125442
22,471.327,1.55812,1.54471,1.47429,0.47943,0.31232,0.32311,0.16875,1.75144,1.71577,1.57719,0.00123379,0.00123379,0.00123379
23,492.681,1.52963,1.52826,1.45701,0.4409,0.3424,0.33,0.16838,1.76633,1.73649,1.60834,0.00121316,0.00121316,0.00121316
24,513.853,1.53211,1.51403,1.45073,0.53765,0.32894,0.34197,0.17435,1.76863,1.69549,1.58984,0.00119253,0.00119253,0.00119253
25,535.063,1.51872,1.48219,1.44147,0.50507,0.32376,0.34974,0.17701,1.73844,1.6021,1.55211,0.0011719,0.0011719,0.0011719
26,556.294,1.50512,1.50314,1.45525,0.50825,0.31159,0.33464,0.17232,1.75899,1.64806,1.5929,0.00115127,0.00115127,0.00115127
27,577.515,1.49812,1.46228,1.42692,0.50348,0.33375,0.3531,0.17926,1.75691,1.58586,1.56958,0.00113064,0.00113064,0.00113064
28,598.704,1.50131,1.45968,1.43229,0.48229,0.35505,0.35521,0.18233,1.74869,1.57968,1.57001,0.00111001,0.00111001,0.00111001
29,619.967,1.4847,1.45074,1.41578,0.55668,0.32679,0.36006,0.18583,1.69777,1.55743,1.52677,0.00108938,0.00108938,0.00108938
30,641.141,1.45499,1.40248,1.39162,0.54655,0.34969,0.36856,0.19146,1.70684,1.55313,1.54593,0.00106876,0.00106876,0.00106876
31,662.389,1.47724,1.40729,1.41781,0.49988,0.33013,0.35592,0.18892,1.66021,1.53007,1.53171,0.00104813,0.00104813,0.00104813
32,683.704,1.45437,1.39481,1.39807,0.49637,0.37222,0.36416,0.18849,1.68448,1.58346,1.51494,0.0010275,0.0010275,0.0010275
33,704.966,1.46409,1.39119,1.39594,0.52434,0.34563,0.3487,0.18067,1.70255,1.57071,1.53997,0.00100687,0.00100687,0.00100687
34,726.203,1.43741,1.36072,1.39319,0.5483,0.33772,0.35844,0.1867,1.69654,1.53025,1.53485,0.000986239,0.000986239,0.000986239
35,747.398,1.44672,1.37431,1.39695,0.49592,0.35303,0.36097,0.18822,1.69213,1.53977,1.52611,0.00096561,0.00096561,0.00096561
36,768.588,1.42744,1.33711,1.37194,0.5116,0.33787,0.35536,0.17787,1.7306,1.61975,1.54337,0.000944981,0.000944981,0.000944981
37,789.808,1.44087,1.36013,1.38424,0.51126,0.35228,0.36582,0.18889,1.68228,1.49526,1.53687,0.000924352,0.000924352,0.000924352
38,811.005,1.41154,1.32753,1.35791,0.53838,0.35893,0.36532,0.19175,1.659,1.49331,1.48367,0.000903722,0.000903722,0.000903722
39,832.197,1.4158,1.32337,1.37061,0.6057,0.33669,0.38191,0.20406,1.65191,1.48888,1.51005,0.000883093,0.000883093,0.000883093
40,853.476,1.41084,1.30417,1.35506,0.5463,0.36404,0.38071,0.20603,1.62064,1.50069,1.48167,0.000862464,0.000862464,0.000862464
41,874.697,1.40864,1.32149,1.35889,0.54643,0.34512,0.36283,0.1886,1.71237,1.54181,1.52562,0.000841835,0.000841835,0.000841835
42,895.863,1.3836,1.28526,1.3539,0.50166,0.39896,0.39854,0.20845,1.6515,1.45573,1.49131,0.000821206,0.000821206,0.000821206
43,917.45,1.39084,1.27905,1.34748,0.55627,0.37977,0.39013,0.20447,1.63104,1.46072,1.49362,0.000800577,0.000800577,0.000800577
44,938.585,1.36898,1.26369,1.33735,0.54302,0.36566,0.38042,0.20124,1.67399,1.47153,1.49778,0.000779948,0.000779948,0.000779948
45,959.822,1.38339,1.28968,1.33972,0.55575,0.36541,0.38317,0.20089,1.64849,1.48781,1.49411,0.000759318,0.000759318,0.000759318
46,980.951,1.36631,1.26714,1.33877,0.56485,0.34975,0.36857,0.19645,1.65746,1.51965,1.50779,0.000738689,0.000738689,0.000738689
47,1002.14,1.36064,1.24078,1.32743,0.53757,0.37186,0.38739,0.21049,1.62517,1.45709,1.47906,0.00071806,0.00071806,0.00071806
48,1023.34,1.33675,1.23032,1.3176,0.5348,0.37601,0.39302,0.21247,1.60189,1.4325,1.46888,0.000697431,0.000697431,0.000697431
49,1044.53,1.36046,1.22153,1.31745,0.56444,0.36531,0.39343,0.20902,1.63293,1.44006,1.48037,0.000676802,0.000676802,0.000676802
50,1065.68,1.3428,1.22211,1.31342,0.53019,0.38283,0.38633,0.20809,1.62884,1.4478,1.49803,0.000656173,0.000656173,0.000656173
51,1086.87,1.35327,1.22243,1.3257,0.55543,0.38519,0.40422,0.2149,1.6367,1.40086,1.48897,0.000635544,0.000635544,0.000635544
52,1108.09,1.33699,1.18377,1.29714,0.5402,0.36588,0.38455,0.21119,1.60931,1.40327,1.46763,0.000614915,0.000614915,0.000614915
53,1129.28,1.33718,1.18189,1.30339,0.60649,0.35592,0.39536,0.21761,1.60298,1.40937,1.46913,0.000594286,0.000594286,0.000594286
54,1150.57,1.30521,1.16423,1.29659,0.59365,0.36578,0.39718,0.21067,1.62409,1.43594,1.47021,0.000573656,0.000573656,0.000573656
55,1171.68,1.30675,1.16925,1.28247,0.59829,0.37448,0.40273,0.21753,1.62439,1.41128,1.47671,0.000553027,0.000553027,0.000553027
56,1192.88,1.33046,1.18748,1.30564,0.52259,0.38177,0.3875,0.20811,1.63766,1.43196,1.48269,0.000532398,0.000532398,0.000532398
57,1214.06,1.31638,1.1542,1.29444,0.57995,0.37998,0.40743,0.21565,1.62948,1.41026,1.46789,0.000511769,0.000511769,0.000511769
58,1235.26,1.29227,1.1379,1.27997,0.53177,0.39213,0.39916,0.2167,1.61431,1.41406,1.45187,0.00049114,0.00049114,0.00049114
59,1256.44,1.27009,1.12215,1.26806,0.5253,0.37774,0.39277,0.21775,1.59473,1.40991,1.4626,0.000470511,0.000470511,0.000470511
60,1277.57,1.26354,1.10219,1.27096,0.55529,0.38946,0.4002,0.2153,1.60425,1.37963,1.46458,0.000449882,0.000449882,0.000449882
61,1298.77,1.26754,1.10626,1.25616,0.57155,0.38131,0.4037,0.2184,1.59988,1.38301,1.46833,0.000429253,0.000429253,0.000429253
62,1319.96,1.27427,1.11009,1.2654,0.60164,0.36395,0.40355,0.21724,1.60903,1.38943,1.4717,0.000408623,0.000408623,0.000408623
63,1341.13,1.2603,1.09402,1.25821,0.57129,0.35821,0.39313,0.21184,1.60872,1.40977,1.46616,0.000387994,0.000387994,0.000387994
64,1362.29,1.24497,1.07372,1.25172,0.60964,0.37267,0.4111,0.22641,1.5892,1.38142,1.45384,0.000367365,0.000367365,0.000367365
65,1383.57,1.25209,1.08277,1.24332,0.57934,0.37933,0.40851,0.22159,1.62175,1.3843,1.46971,0.000346736,0.000346736,0.000346736
66,1404.71,1.23656,1.07488,1.24307,0.6343,0.3682,0.41176,0.22671,1.6063,1.37095,1.46314,0.000326107,0.000326107,0.000326107
67,1425.91,1.24348,1.07835,1.24848,0.56699,0.388,0.40907,0.22401,1.60576,1.37988,1.46633,0.000305478,0.000305478,0.000305478
68,1447.05,1.22043,1.04827,1.24367,0.55401,0.40771,0.40993,0.22298,1.61949,1.37747,1.46847,0.000284849,0.000284849,0.000284849
69,1468.21,1.24329,1.06189,1.24781,0.52092,0.38811,0.39593,0.21954,1.6039,1.394,1.46516,0.00026422,0.00026422,0.00026422
70,1489.36,1.20549,1.01221,1.2338,0.60339,0.37363,0.40648,0.22301,1.61392,1.37456,1.47038,0.00024359,0.00024359,0.00024359
71,1510.58,1.22708,1.00678,1.2159,0.58846,0.38895,0.41133,0.22222,1.62243,1.36349,1.47753,0.000222961,0.000222961,0.000222961
72,1531.45,1.20697,0.96812,1.2097,0.56976,0.38206,0.40559,0.21795,1.63213,1.36686,1.47675,0.000202332,0.000202332,0.000202332
73,1552.28,1.19828,0.93755,1.20296,0.5833,0.39557,0.41395,0.22531,1.61664,1.35916,1.48017,0.000181703,0.000181703,0.000181703
74,1573.11,1.17173,0.93047,1.20373,0.57371,0.38536,0.40886,0.22344,1.6204,1.36656,1.47822,0.000161074,0.000161074,0.000161074
75,1593.94,1.16827,0.90874,1.18308,0.53176,0.38943,0.40101,0.22018,1.61468,1.3807,1.48411,0.000140445,0.000140445,0.000140445
76,1614.77,1.16277,0.89994,1.19132,0.53921,0.39486,0.40639,0.22235,1.60233,1.36871,1.47676,0.000119816,0.000119816,0.000119816
77,1635.61,1.15934,0.9103,1.18375,0.53723,0.40762,0.40797,0.22253,1.61671,1.384,1.48337,9.91865e-05,9.91865e-05,9.91865e-05
78,1656.46,1.1487,0.87977,1.16861,0.58044,0.38719,0.40991,0.22387,1.60965,1.38618,1.4767,7.85574e-05,7.85574e-05,7.85574e-05
79,1677.3,1.14711,0.88286,1.16722,0.56419,0.40596,0.41599,0.22752,1.60418,1.37346,1.47367,5.79283e-05,5.79283e-05,5.79283e-05
80,1698.15,1.13767,0.87816,1.17781,0.55204,0.40144,0.40914,0.2262,1.61231,1.37365,1.47913,3.72991e-05,3.72991e-05,3.72991e-05
