epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,1571.86,1.05488,0.85604,1.14154,0.67907,0.49256,0.54997,0.32898,1.35214,1.11717,1.30358,0.00024359,0.00024359,0.00024359
71,1594.17,1.03158,0.8234,1.1045,0.65903,0.5085,0.54178,0.32161,1.36418,1.10638,1.31864,0.000222961,0.000222961,0.000222961
72,1615.87,1.0194,0.79294,1.10362,0.68882,0.48452,0.54461,0.32307,1.35747,1.11114,1.31602,0.000202332,0.000202332,0.000202332
73,1637.56,1.00686,0.76871,1.09689,0.64193,0.51246,0.54619,0.32377,1.36404,1.12582,1.32381,0.000181703,0.000181703,0.000181703
74,1659.31,0.99268,0.76595,1.09531,0.63717,0.52367,0.55017,0.32499,1.35499,1.10571,1.31478,0.000161074,0.000161074,0.000161074
75,1680.9,0.99385,0.74056,1.08097,0.66108,0.50403,0.54553,0.32405,1.36076,1.10996,1.32187,0.000140445,0.000140445,0.000140445
76,1701.92,0.97912,0.73748,1.07833,0.64212,0.50874,0.54455,0.32393,1.34898,1.11294,1.31377,0.000119816,0.000119816,0.000119816
77,1723.04,0.9785,0.74112,1.0829,0.6479,0.50002,0.54303,0.32344,1.35954,1.11197,1.32353,9.91865e-05,9.91865e-05,9.91865e-05
78,1743.99,0.9711,0.72022,1.06896,0.64532,0.51445,0.54281,0.32555,1.3605,1.11326,1.32275,7.85574e-05,7.85574e-05,7.85574e-05
79,1764.98,0.96447,0.72114,1.06459,0.65029,0.50661,0.5481,0.32961,1.35249,1.10749,1.32038,5.79283e-05,5.79283e-05,5.79283e-05
80,1785.95,0.95511,0.71156,1.07081,0.64811,0.50586,0.54408,0.32787,1.34807,1.11179,1.3161,3.72991e-05,3.72991e-05,3.72991e-05
